Sample,EquilibriumCount,StableEquilibriumCount,HasPhysicalBistability,LowerFoldSodium0,UpperFoldSodium0,UpperFoldSodium02,SodiumFoldChange,SodiumComparisonAvailable,SodiumDirectionPreserved,UnexpectedStability,OscillatoryInstability,UnexpectedFoldGeometry,alphaMultiplier,betaMultiplier,kaMultiplier,r0Multiplier,krMultiplier,KrMultiplier,prMultiplier,KsMultiplier,nsMultiplier,fminMultiplier,KfMultiplier,nfMultiplier,gzMultiplier,kzMultiplier,KzMultiplier,nzMultiplier
305,3,2,1,-0.839848493328966,0.2133264099008,0.0706085580858053,-0.142717851814995,1,1,0,0,0,0.87950696272102,1.15156901450548,0.817138739627814,1.19236131297079,1.0473480230324,0.887160686233665,0.936660032385139,0.893886312635975,0.805818229342677,1.15452645514134,1.07799771445633,0.991820378141026,1.03658448473569,1.18626626933083,0.930048474349331,1.17711642325124
306,3,2,1,-1.10246945775176,0.262791373346066,0.139139479532014,-0.123651893814052,1,1,0,0,0,1.1928330475954,0.804705157135905,1.04122408236512,1.10268562817383,0.955102970546315,1.0831922871261,1.19628841133076,0.86148657790511,0.915011235967245,0.902947906464851,1.01639438939643,1.05070217633366,0.869231788420452,0.833838665361492,1.0080649181076,0.830695231446985
307,3,2,1,-0.94280613648251,0.436152510971093,0.184969784759753,-0.25118272621134,1,1,0,0,0,0.993224212601761,0.816080855307552,1.11114654087344,0.981991718706559,1.00020971317699,1.18657089598884,1.17049189117151,1.1839506041025,0.81503355251225,1.06888788846742,0.815301336885103,0.841756341874853,1.07350732940199,0.973524129322797,0.811092549114761,0.932674068970855
308,3,2,1,-0.72295447434129,0.566663790023705,0.330558692455132,-0.236105097568572,1,1,0,0,0,0.902666194032478,0.813475200235268,1.15263734710268,1.18560979644401,1.13108958076393,0.95385492650665,1.12273009550144,1.14994316642413,0.913777592654438,0.991194327363536,1.00959047238307,0.949690703427325,1.10466847981678,0.920120495537449,1.01489071576154,0.889231614489464
309,3,2,1,-0.6352882376844,0.551379366534966,0.328394313569002,-0.222985052965964,1,1,0,0,0,0.968005809732648,0.833315568489293,1.15191149104631,0.972062338903592,1.01051439014097,1.12350366699489,0.982000201315465,1.1364585678857,0.854308191615121,0.889832588461791,0.853572795478921,0.894798661259199,1.09715589544452,1.01113235007702,1.11386154804296,1.13649531283913
310,3,2,1,-0.752343905000266,0.361607503298472,0.194373823080256,-0.167233680218216,1,1,0,0,0,1.12391949509044,1.17429162467802,1.04328689900076,1.17719933767415,1.15452019038679,1.14363545023519,1.04581667020039,1.10016258884501,0.924694013011542,0.969901593979448,1.18366316959546,0.898595105585428,0.843949559222382,0.875262129592591,0.801899413407847,1.10237874150143
311,3,2,1,-0.830144661087688,0.341678867734015,0.184165279748859,-0.157513587985156,1,1,0,0,0,1.07625657431313,1.08726072021644,1.01890627335264,1.07227476732575,0.945583660123821,0.979678938084827,1.08580419984928,1.00642833842119,0.843654866824367,0.830085498134847,1.0583120205328,0.962341022322692,0.95925936138876,0.924300581325173,1.10087227740086,1.02406684053624
312,3,2,1,-0.907795499385302,0.355574463691845,0.225412223649202,-0.130162240042643,1,1,0,0,0,1.17087452373376,0.803588655886256,0.982041662820993,0.92054095414682,1.18662724533028,1.07065435406544,0.966087507447431,1.00399416965976,0.945744468699795,0.920637505316085,1.1527140831589,0.95076453230932,0.848988535207334,0.83948805360332,1.0670895297297,1.018976545405
313,3,2,1,-0.598628545822443,0.343331110447085,0.163509827385127,-0.179821283061958,1,1,0,0,0,0.983859269827974,1.19421190674933,0.975446141096726,1.13141845936042,1.02340782070506,1.02733528233353,0.936148161578538,1.08386515209161,0.873919621485851,0.815598134786728,0.812425114546096,1.020418856894,1.07014514546144,1.19073718882013,1.06715017139528,0.937402735320383
314,3,2,1,-0.812462559256895,0.419010107153519,0.2693434278657,-0.149666679287819,1,1,0,0,0,0.850969867537936,0.968418749511621,0.999199600599433,0.963935686690006,1.11528192392574,0.918877719873156,1.08822656966792,0.913431419545341,1.16267574219866,0.803474124766633,1.13233607701255,1.01920874723299,1.07942083157787,1.12757645297478,0.883705023332633,0.976504133066912
315,3,2,1,-0.791634777690317,0.394888063080687,0.215957677765038,-0.178930385315648,1,1,0,0,0,0.88564454364333,1.15456941469303,0.976625228096385,1.05875287598494,0.920489693052808,0.82874963013978,1.07610063053451,1.08781294889224,1.03678350442909,1.11117145418518,0.868432756732204,1.14727344134885,1.16153282147827,1.09091129876529,1.11064415310239,0.948692328497679
316,3,2,1,-0.255812193240828,0.369317565637027,0.228234037420237,-0.14108352821679,1,1,0,0,0,1.12673466951111,1.1580148192607,1.13209939650783,0.808685140485812,0.860945307865376,0.984761643940658,1.08667960490805,0.959280355502371,1.05937542718786,0.866486716578161,0.827691314450114,1.04034656518057,0.806640682467957,1.17574606712172,1.16879531662576,0.853799657890337
317,3,2,1,-0.6934033968499,0.297257618520058,0.177429201735602,-0.119828416784456,1,1,0,0,0,1.19649284992042,1.14211993793851,0.954918352776991,1.10584043863788,0.997799265396154,1.14734621184298,1.10376962881821,0.935602894149855,0.874021340681239,1.0538535467627,1.0654133949386,1.03173340999001,0.816565684455038,0.975708789376328,1.16979084355149,1.16168927578763
318,3,2,1,-0.536063255282082,0.414384089307896,0.25288325059451,-0.161500838713386,1,1,0,0,0,0.807486115185093,1.11989761713801,0.916658013824853,1.0474515965487,0.88378753886689,0.919118191412024,0.814234015375831,1.02181702561993,1.08770078410384,1.06655024791151,0.832973890102946,0.917137317278562,0.849150483946743,0.97320002152839,1.16939426295758,1.18364809548426
319,3,2,1,-1.61988506634753,0.267818987541418,0.149975906537939,-0.117843081003479,1,1,0,0,0,1.05097986223987,0.826518564385058,0.95278651793915,1.16404664904703,1.104008629204,1.06098476022866,1.06340683259667,0.811288149987628,0.915960737184137,1.03378959391465,1.12771751211767,1.16013935823283,1.08050153480492,0.854741127960216,0.97768974527281,1.11008998568252
320,3,2,1,-1.43533248660971,0.15674719414281,0.051111025557234,-0.105636168585576,1,1,0,0,0,1.18004501795212,0.965491683918753,0.804753384641056,0.822426648992077,0.823455805507498,0.862144202300871,0.969333229955444,0.891951061374431,1.09343608814663,1.18507776521883,0.818645624762896,0.849825829016106,1.16175083223058,1.07523973252959,0.93852311760514,0.822522717101883
321,3,2,1,-1.38082883360489,0.25963658049984,0.0985254616153339,-0.161111118884506,1,1,0,0,0,1.18097614174232,0.80715260521294,1.06798379850893,1.02182041942086,0.864888029272765,0.86965794564105,0.882736783225251,0.986072210946433,0.853501964283463,0.91777591719427,0.936511335074804,1.0497571114053,1.15718327413267,0.996808041445181,0.842675276400951,0.891231459980329
322,3,2,1,-1.17907521680848,0.23921797903993,0.123269213537155,-0.115948765502775,1,1,0,0,0,0.99081186759061,1.13482642635198,0.818090965198108,1.07256816807262,0.971076488696026,1.13021038344073,1.02296260164298,0.877270796600367,0.911321484621244,0.821888303177535,1.06335683764999,1.12213335395171,1.18540322556889,1.16002151469491,1.00957943421475,1.06192099870024
323,3,2,1,-1.08788521454564,0.308925402119955,0.145988747733481,-0.162936654386474,1,1,0,0,0,1.13624229701017,1.00190082428639,1.08489178815015,1.04229395897639,0.860513083111654,0.973015642128364,0.987995590038386,1.00789893228748,0.859681999362282,1.09153009464057,0.973466707423365,1.11833538796396,1.1605542890236,1.06114087754686,0.977853910102821,0.921676591308027
324,3,2,1,-0.998075967256253,0.289846258287708,0.160040072138149,-0.129806186149559,1,1,0,0,0,0.89949381531111,0.890394562903241,0.93215376687631,1.146227785844,0.923573168905238,1.02390498986018,1.14147660458048,0.837602940799954,1.04797578987888,1.08101683511061,1.08482581293818,1.02576520314744,0.83536585785908,0.828116313822205,0.973174398251211,0.868214613102193
325,3,2,1,-0.821714755338394,0.27687358920183,0.152898800199426,-0.123974789002404,1,1,0,0,0,1.0423208323793,1.04633564331394,0.922243915672042,1.02831201223675,1.13360324244863,0.837623282530451,0.884176828619085,0.949727530216194,1.18474088370117,1.00640006531898,0.867620926250433,0.988151800358006,0.940520814131113,1.12002419109371,0.983077647494127,0.876020869402139
326,3,2,1,-1.10051924725651,0.346833057235929,0.199829308767371,-0.147003748468558,1,1,0,0,0,0.937625917734004,0.834315455965081,0.923310357996656,1.04880166446278,0.864281734569719,1.19714322598029,0.977812723260984,0.972403539688482,1.09835785329458,1.05006568031672,0.897970648818791,1.02652915717209,1.05897914119339,1.07537881357319,0.893744711523222,1.13917668054576
327,3,2,1,-0.822183224263044,0.371426289263277,0.218324610115123,-0.153101679148154,1,1,0,0,0,0.957847599632034,1.19505921827001,1.14109822185005,1.14873617451765,1.1544647041317,0.83302416217768,1.05838910747998,0.916505766108931,1.17916110387607,1.03571256179882,1.06233165703978,0.809228273741464,1.05404748762292,1.00862675020826,0.991379635115157,0.831447814718868
328,3,2,1,-1.1299405355586,0.40213650260562,0.169452233855821,-0.232684268749798,1,1,0,0,0,0.864616639296656,0.875933403653138,1.06683490230075,0.993382954150202,1.04967048416025,0.944146555329686,0.897126937605381,1.03749984900157,0.813329057808119,0.997485750145316,0.93133694036191,1.01673557377837,1.11542410694399,0.947696957343213,0.808394505250497,0.984248573150682
329,3,2,1,-1.08398684652469,0.477834615218206,0.290074158339782,-0.187760456878424,1,1,0,0,0,0.997770736274676,1.13473225312229,1.03817780070277,1.18890445440531,0.806400440108836,1.06969387376325,0.948073145661393,1.18453188479393,0.944246642822801,0.887811587016786,1.00239603074358,1.1762418474498,1.07620280424903,0.832167219915414,1.19294224492238,1.1917487299173
330,3,2,1,-0.647421957520847,0.36307302287113,0.207398097814175,-0.155674925056955,1,1,0,0,0,0.808477298934871,1.02733059320911,1.0090273039532,1.06534064497845,1.18804187463639,1.00289290377172,1.14495417460946,0.814698320474715,1.07841057813106,0.936856619560685,0.803137582666875,0.979821319329194,0.86076364435635,1.00522374686145,1.02757259821081,0.893271781181002
331,3,2,1,-0.665734217159148,0.399910096046091,0.250426000800797,-0.149484095245294,1,1,0,0,0,0.964552323796183,0.83845265581478,1.10870144898641,1.09206441120092,0.86344446455401,0.835627509669957,0.924985480191117,0.900018684819815,1.02015079596819,0.898900574630165,1.07599981377987,0.818231140201284,1.10036552728831,1.12388916786083,1.16471972143488,1.12240071418059
332,3,2,1,-0.820435946626535,0.200218141338201,0.091570445934811,-0.10864769540339,1,1,0,0,0,1.08393262927014,1.08456537912506,0.835053984339247,0.964878332900155,1.05907381537964,0.823884165120142,0.820053939096953,0.882068406795448,0.943795214557335,0.818920582962731,0.992321850036441,0.932982840077283,0.914324796312496,1.17342866312385,0.973896513698234,1.07290939898119
333,3,2,1,-1.02618053520738,0.411823305020346,0.252115216860651,-0.159708088159695,1,1,0,0,0,0.913967124377994,0.923166262719501,1.01340347695805,0.999279391586122,0.816309824850592,0.86018586191155,0.911106144314783,1.00811612751431,1.07875586045198,0.934319145709707,1.00811236259995,1.17545121082248,0.91650377345948,0.850640008734818,1.03843805026998,1.12184230328209
334,3,2,1,-0.871686120286183,0.386638976853796,0.233875859667359,-0.152763117186437,1,1,0,0,0,1.19422492659358,1.09074928165959,1.14333646464542,0.801179695697254,0.987697831508347,1.07594027490517,0.956852145090375,0.966503049072273,0.839549591669343,1.04501370064992,0.996334391754151,1.11595736158671,1.07229733003451,1.00760522806565,1.19694947071146,1.11986977708329
335,3,2,1,-0.716620874835334,0.373598118839552,0.209189888893313,-0.16440822994624,1,1,0,0,0,0.862111521178618,1.14865818647566,1.08765971491818,1.02235975551927,0.899706670848205,0.83919956488027,1.0158783857242,0.874976858973955,0.999625569229287,0.861115812032786,1.12131901779636,1.05964541990081,0.852838040643485,0.93358047730476,0.950945260803217,1.19899085559559
336,3,2,1,-0.523778990731589,0.379787649045582,0.263663331349215,-0.116124317696367,1,1,0,0,0,0.888889719605774,0.942390520249613,0.837944058619846,0.895769052712679,1.05965649931525,1.06620951304485,1.04882540177817,0.925606816957367,1.1446038811031,1.00684564172875,1.17245675433945,1.10422754486624,0.830072725229546,0.991760518232705,1.17475100415202,0.816882762895534
337,3,2,1,-1.32497727859206,0.211298304291221,0.0844028601297124,-0.126895444161508,1,1,0,0,0,1.17987197213409,1.15535230420998,0.836328138908416,1.12881855659457,1.09501680459889,1.18002357797478,0.965795419736626,1.00849655559121,0.844803163336791,0.838980371395329,1.07288937148643,0.871141376898851,1.05022550141031,0.952262148477145,0.82627583061864,1.09449816487513
338,3,2,1,-1.30943401473913,0.267824311067117,0.136359609512937,-0.131464701554181,1,1,0,0,0,0.956450274575081,0.949303411550039,0.875777413862044,1.04019279932026,1.04186377797853,1.03944414913915,0.940671088480167,0.857848929950511,0.841508817475488,1.04155534948012,1.01674200881589,1.01190602718356,1.16730307943552,0.964850516013313,1.11104629327893,1.01365577276986
339,3,2,1,-1.25084227422489,0.276269569465788,0.138555750458601,-0.137713819007187,1,1,0,0,0,1.18710116567058,1.14126825975848,1.06276055647229,1.08889146541083,1.06523912524248,1.17396294442603,0.930024938954645,0.899472981009071,0.825150579616956,1.03551761271897,1.05223016942724,1.17087242841023,1.03399432023055,0.962890351105161,0.936002015130939,1.12517399476046
340,3,2,1,-0.494797833716884,0.535066290660082,0.322821659313243,-0.212244631346839,1,1,0,0,0,0.836060974683798,0.919256800728426,0.974262780691529,0.894986985712255,0.983672774423788,1.11452605076543,0.998378152728293,1.16305011876114,0.963597264121393,1.18975204570604,1.12549148146529,1.03352278938149,1.00637094917101,1.10526480015913,0.832899474665161,1.11253488697297
341,3,2,1,-0.764767193547562,0.459783297813909,0.264328920990269,-0.19545437682364,1,1,0,0,0,0.886050297201274,1.02930288654063,0.991794949487568,0.96588254376758,0.8230375543861,1.15886875390245,0.939557725450198,1.13565541269199,1.0442211716422,0.83186883768468,1.02017406673677,0.804167207273284,0.900142269458282,0.872848787360007,0.889451327397228,1.03247262146552
342,3,2,1,-0.448165512869259,0.440434912085724,0.292085908129821,-0.148349003955903,1,1,0,0,0,1.11508273819402,0.929871778420026,1.17247799730508,1.07805420843078,0.887581520531613,1.06868405767368,1.07919304955788,1.01845166712549,1.1010175478669,0.868425717893576,1.17634489487888,0.801937093943003,0.949694503807583,1.05143326225986,1.0885328821144,0.890901713353996
343,3,2,1,-1.09849165324675,0.334106494006102,0.165135108849581,-0.168971385156521,1,1,0,0,0,1.15681578466495,1.14708031913342,0.979791869311035,1.19416755573518,0.930983520803942,0.947945360709852,0.879682949316132,1.19215725503738,0.834715551532703,0.857758526623555,1.16513571632002,1.19867273220938,1.19943713884234,1.07820719559308,0.910849978191628,1.12165481723777
344,3,2,1,-0.785061251232675,0.349447397882303,0.23356647563426,-0.115880922248043,1,1,0,0,0,1.13160084345062,0.970121082214378,0.926614994769185,0.806284987289283,0.931521064559909,1.10319221172857,1.02172752648179,1.02289563790169,1.14824267496281,1.04964838158888,1.16619502841502,0.84254940758669,0.949108652183986,1.06503271260703,0.99354222316152,1.07129876136631
345,3,2,1,-1.03970442532588,0.201891039538764,0.0965928792109723,-0.105298160327792,1,1,0,0,0,1.1827788315755,0.971116819061246,0.820405939667169,1.14020709997543,0.909105354728988,0.982968352045209,1.0085176930011,0.92954694905834,0.870068592185039,1.03138029281087,1.10667527768123,1.03467298453835,1.04974097539171,1.09435648275228,1.06520388054578,1.01322767614003
346,3,2,1,-1.28068933348722,0.276155257157519,0.152313782384938,-0.123841474772581,1,1,0,0,0,1.18469252894656,0.964769636368108,0.834891881064588,0.931005865206521,1.07492068056862,0.949780040095414,1.09312913355889,1.10227732777844,1.19159934546399,0.835026479969659,0.814222004328267,0.929942137965001,1.07920021765475,1.09609643806806,0.84249699495205,1.12893504952948
347,3,2,1,-0.886638163853478,0.350591770442175,0.178184273625218,-0.172407496816957,1,1,0,0,0,0.998679453242366,0.938039681490819,0.840207744852091,1.07693308827557,1.1974042618542,1.01468685574477,1.06336000883638,1.17751222601546,0.806696886412841,0.870906673769226,1.0714834912729,1.10159053772292,0.923233771083951,0.964604837561855,0.843763245245532,1.14058413021127
348,3,2,1,-0.460531669026128,0.463159504501023,0.278644932530955,-0.184514571970068,1,1,0,0,0,0.819598746036216,0.816782902439562,1.00483149058471,0.819821771040945,1.0906818393087,0.96478719628548,0.935695362864308,0.978894393324472,1.06083825934169,1.00492811038245,0.959904908885324,1.08417661020407,0.858831727756227,1.08473919939828,0.871642266004241,0.814267162846961
349,3,2,1,-1.10431378419921,0.222886811696263,0.105712607330039,-0.117174204366223,1,1,0,0,0,1.18723679532605,1.16199267054898,0.929404700379875,0.808094245870319,1.04649086717032,0.89728789011451,0.845126987319803,0.904432396014866,0.912585443034974,0.865105854792097,1.14833580565987,0.857040126809865,1.04592848189257,1.01192516010905,0.916133487442862,0.925565411939569
